x,y,yaw
0.2595974630841272,1.0474172900031107,95.41338348388672
0.2596256167781995,1.0481186652071086,95.41475677490234
0.25972587483934595,1.048778461408919,95.41400909423828
0.2597510536062758,1.049504656453839,95.41608428955078
0.2664186465985771,1.0443542881020431,95.41548919677734
0.2664677530846431,1.045023548089643,95.41764831542969
0.26662921265755657,1.0456561004334248,95.41658782958984
0.2666946130792132,1.0463164950625814,95.4188003540039
0.2691037469935813,1.0460564302366013,95.41748809814453
0.2691926422126617,1.0467177825020793,95.41944122314453
0.2693473533226783,1.04736407951592,95.4186782836914
0.2694122437803643,1.0480419598020783,95.42113494873047
0.2713224001106519,1.0464802321173283,95.41997528076172
0.2713831449774375,1.047150001449229,95.42237091064453
0.2715335325415389,1.0478091857516514,95.42097473144531
0.2715978273464696,1.0484791128479265,95.42271423339844
0.28022906209755566,1.0440903645192332,95.42152404785156
0.2803652692154879,1.0447186318776143,95.42422485351562
0.2805616200103303,1.0453487209786676,95.42286682128906
0.28070637228983725,1.045984408654515,95.42509460449219
0.283598174757134,1.0450726028855923,95.42462921142578
0.2837547931930858,1.0456967296482778,95.42646789550781
0.2839315127699475,1.046331992442628,95.42619323730469
0.28409823547117524,1.0469507197858965,95.42720031738281
0.28665580932734286,1.0462720795533582,95.42698669433594
0.2868310858609346,1.0468965716709953,95.4284439086914
0.28702381618426825,1.047557621011347,95.42794036865234
0.2872245545656397,1.048194606976737,95.43000030517578
0.2881779818356547,1.0471446182389228,95.4300765991211
0.288372173601119,1.0477721254424555,95.43151092529297
0.28855177910894464,1.0484258271310727,95.43104553222656
0.2887358080142406,1.0490281182957988,95.43415832519531
0.291006762471073,1.0482579422875946,95.43470764160156
0.2912090664781672,1.048907761137534,95.43289947509766
0.29131611741909447,1.0496163468999251,95.43244171142578
0.29148446108522685,1.0502848361591308,95.43336486816406
0.29435720516440106,1.0477316356799096,95.43523406982422
0.2945594993899057,1.0483360052785373,95.43717193603516
0.29469635095567925,1.0489817124186191,95.43840789794922
0.2949293289619279,1.0496050405828474,95.43778228759766
0.29643627589939053,1.0484618894957012,95.43838500976562
0.296665796181641,1.0490100874276354,95.43834686279297
0.2968065297470316,1.0496155873558584,95.44070434570312
0.29703483373492384,1.0502384102872084,95.44035339355469
0.30038131712293925,1.0456402346377318,95.44112396240234
0.3006234369984261,1.046235025968882,95.44083404541016
0.3007481967330777,1.0468081744776743,95.44471740722656
0.3009882280423857,1.0472548518147613,95.44578552246094
0.303419036109269,1.0463846140892255,95.44698333740234
0.3036459416132934,1.0469376864141575,95.44425201416016
0.3037458915050971,1.0475916248882173,95.44437408447266
0.30397774226872415,1.048240482252221,95.44293212890625
0.3061950117635275,1.046263382342516,95.44818115234375
0.306425932705739,1.0467688789461072,95.4508285522461
0.30667417932512964,1.0473103927504894,95.45328521728516
0.3070604286358733,1.0478434626754543,95.45185852050781
0.30935349571312437,1.0445800931940536,95.4499282836914
0.3097324334557599,1.0451874687245803,95.44774627685547
0.309992070033962,1.0458375533153483,95.4505615234375
0.3102666931262843,1.0464065472693682,95.45085906982422
0.31488920281025506,1.044061014526351,95.45588684082031
0.31505450315856104,1.0446139489927146,95.45704650878906
0.3151389880500428,1.0452180037554495,95.45513153076172
0.3153389886752963,1.045906910083501,95.44981384277344
0.31626871062903195,1.0442943274367118,95.45154571533203
0.31653255577232636,1.044963874223345,95.45075225830078
0.3167372184777035,1.0455875459311716,95.4542007446289
0.31700275074275935,1.0461717817085954,95.456787109375
0.31904574938815256,1.0464782963917503,95.45979309082031
0.31920698984168183,1.047044163952443,95.45636749267578
0.31927958140193324,1.0476487692791063,95.45645141601562
0.319467808027521,1.0483022124599346,95.45354461669922
0.31975818766666936,1.0464674443101525,95.45683288574219
0.3200368598693814,1.046998037022444,95.45863342285156
0.32034804074983897,1.0474754458975215,95.46400451660156
0.32067275325733247,1.04800756889723,95.46498107910156
0.32439728453324485,1.045403002741204,95.46464538574219
0.32476397634639986,1.0459742440035917,95.46231842041016
0.32509149130925535,1.0464747040993503,95.46192169189453
0.3252562166114092,1.0469900851055147,95.46299743652344
0.327467351751512,1.0435747697052007,95.466796875
0.32807937374495494,1.044114921692946,95.46627807617188
0.32941734175205967,1.0445992172989134,95.46517181396484
0.33141342831331283,1.0450966885428998,95.464599609375
0.333109511920221,1.043338443846101,95.46449279785156
0.33678996486513924,1.0436988521235424,95.46312713623047
0.34129613678865817,1.0441212305351404,95.45857238769531
0.34656043238903234,1.0444818715823674,95.4581069946289
0.35249578106791185,1.041960922534967,95.45642852783203
0.35841930843690595,1.0421043729982657,95.46102905273438
0.3644078466407409,1.0421198770521087,95.46544647216797
0.37080114242145645,1.0421645325018476,95.46633911132812
0.37808677314350736,1.0405303275462714,95.46028900146484
0.38530807062484645,1.0406293997960971,95.45500183105469
0.393121670797259,1.040648274883477,95.45074462890625
0.4014383552224685,1.0405838098438123,95.44392395019531
0.4124458558425453,1.0425667384375272,95.44670104980469
0.4227811657074869,1.0423457502636135,95.45169830322266
0.43417119492508416,1.0421732305575038,95.4646224975586
0.4471225809564544,1.041952816123728,95.48399353027344
0.4623580238866283,1.0423174943724338,95.50078582763672
0.4783643440300529,1.0417660180586987,95.50640869140625
0.4957988584316562,1.0411393440058347,95.50968170166016
0.5146912385962699,1.0402312067804473,95.51090240478516
0.5396969752722764,1.039327768292384,95.504638671875
0.561940774427135,1.0390334595649633,95.4979476928711
0.5858706901068953,1.0382182841681358,95.48102569580078
0.6107696426500259,1.0365987954781706,95.49201202392578
0.6457558781501738,1.0411632427711202,95.49031829833984
0.6739506118833448,1.0399813726564886,95.4933853149414
0.7038798058516175,1.0385357636294357,95.48204040527344
0.7348641206476398,1.03657908467852,95.48650360107422
0.7721739956002677,1.036919557066284,95.50241088867188
0.8068948372918191,1.0353193050550757,95.50094604492188
0.8434509937399084,1.0337798901514301,95.47227478027344
0.8822072918115468,1.0322140757163485,95.46501159667969
0.9145565450092249,1.0323606205066755,95.47957611083984
0.9573829509349888,1.0286692113783324,95.50238037109375
1.002492952432366,1.0258841964042722,95.48731994628906
1.0491592146293611,1.0232477599241494,95.49140930175781
1.0978940806189714,1.032852328069874,95.4977035522461
1.1468052213650417,1.030475482720076,95.47846221923828
1.1955820192303979,1.0283025845102864,95.50679779052734
1.2449752244350707,1.0267485140580745,95.54236602783203
1.3001166441623675,1.0401452697330906,95.5726318359375
1.349353659414872,1.0380963456302115,95.63452911376953
